state,county,tract,NAME.x,TotalPop_12,TotalPopMOE_12,TR_Italian_12,TR_ItalianMOE_12,Census_Tract.x,County.x,State.x,TotalPop_17,TotalPopMOE_17,TR_Italian_17,TR_ItalianMOE_17
36,047,107000,"Census Tract 1070, Kings County, New York",589,204,19,19,Census Tract 1070,Kings County,New York,1724,220,24,26
36,047,107800,"Census Tract 1078, Kings County, New York",4010,428,0,12,Census Tract 1078,Kings County,New York,4068,495,64,102
36,047,109800,"Census Tract 1098, Kings County, New York",2086,343,13,15,Census Tract 1098,Kings County,New York,2254,425,29,26
36,047,110400,"Census Tract 1104, Kings County, New York",4503,652,0,12,Census Tract 1104,Kings County,New York,4675,557,0,11
36,047,110600,"Census Tract 1106, Kings County, New York",4616,448,0,12,Census Tract 1106,Kings County,New York,4082,457,0,11
36,047,111000,"Census Tract 1110, Kings County, New York",3342,343,9,13,Census Tract 1110,Kings County,New York,3365,300,0,11
36,047,111600,"Census Tract 1116, Kings County, New York",2968,533,0,12,Census Tract 1116,Kings County,New York,3763,555,7,15
36,047,111800,"Census Tract 1118, Kings County, New York",2958,497,0,12,Census Tract 1118,Kings County,New York,3418,613,0,11
36,047,112000,"Census Tract 1120, Kings County, New York",3935,517,10,16,Census Tract 1120,Kings County,New York,3048,369,0,11
36,047,112200,"Census Tract 1122, Kings County, New York",2870,369,0,12,Census Tract 1122,Kings County,New York,3587,502,0,11
36,047,112400,"Census Tract 1124, Kings County, New York",3611,561,13,30,Census Tract 1124,Kings County,New York,3169,473,19,26
36,047,112600,"Census Tract 1126, Kings County, New York",3965,451,25,41,Census Tract 1126,Kings County,New York,3388,475,17,27
36,047,112800,"Census Tract 1128, Kings County, New York",4151,493,35,62,Census Tract 1128,Kings County,New York,3910,532,26,41
36,047,113000,"Census Tract 1130, Kings County, New York",4299,390,27,45,Census Tract 1130,Kings County,New York,4000,696,15,23
36,047,113200,"Census Tract 1132, Kings County, New York",1939,250,0,12,Census Tract 1132,Kings County,New York,1956,267,16,24
36,047,113400,"Census Tract 1134, Kings County, New York",3162,320,0,12,Census Tract 1134,Kings County,New York,3163,361,12,26
36,047,114201,"Census Tract 1142.01, Kings County, New York",1979,309,53,28,Census Tract 1142.01,Kings County,New York,1629,247,7,12
36,047,114202,"Census Tract 1142.02, Kings County, New York",2255,393,29,37,Census Tract 1142.02,Kings County,New York,2837,399,49,49
36,047,114400,"Census Tract 1144, Kings County, New York",2655,422,0,12,Census Tract 1144,Kings County,New York,2452,449,34,36
36,047,114600,"Census Tract 1146, Kings County, New York",2331,356,41,65,Census Tract 1146,Kings County,New York,3308,315,43,43
36,047,115000,"Census Tract 1150, Kings County, New York",2316,327,44,42,Census Tract 1150,Kings County,New York,2855,426,0,11
36,047,115200,"Census Tract 1152, Kings County, New York",3028,487,0,12,Census Tract 1152,Kings County,New York,3075,442,0,11
36,047,115600,"Census Tract 1156, Kings County, New York",3928,394,0,12,Census Tract 1156,Kings County,New York,4091,501,34,39
36,047,115800,"Census Tract 1158, Kings County, New York",2885,426,0,12,Census Tract 1158,Kings County,New York,2938,397,13,16
36,047,116000,"Census Tract 1160, Kings County, New York",2332,367,0,12,Census Tract 1160,Kings County,New York,2126,225,32,33
36,047,116200,"Census Tract 1162, Kings County, New York",2177,276,0,12,Census Tract 1162,Kings County,New York,2276,326,9,14
36,047,116400,"Census Tract 1164, Kings County, New York",2942,384,27,42,Census Tract 1164,Kings County,New York,3394,405,18,19
36,047,116600,"Census Tract 1166, Kings County, New York",3099,548,0,12,Census Tract 1166,Kings County,New York,3012,272,13,22
36,047,116800,"Census Tract 1168, Kings County, New York",2069,291,0,12,Census Tract 1168,Kings County,New York,1732,277,10,15
36,047,117000,"Census Tract 1170, Kings County, New York",1856,339,3,7,Census Tract 1170,Kings County,New York,1930,302,0,11
36,047,117201,"Census Tract 1172.01, Kings County, New York",2324,302,11,17,Census Tract 1172.01,Kings County,New York,2369,291,0,11
36,047,117202,"Census Tract 1172.02, Kings County, New York",3487,493,80,69,Census Tract 1172.02,Kings County,New York,3104,432,102,112
36,047,117400,"Census Tract 1174, Kings County, New York",4175,575,0,12,Census Tract 1174,Kings County,New York,4362,552,1,2
36,047,117601,"Census Tract 1176.01, Kings County, New York",3262,474,66,47,Census Tract 1176.01,Kings County,New York,3037,282,1,11
36,047,117602,"Census Tract 1176.02, Kings County, New York",3542,597,90,72,Census Tract 1176.02,Kings County,New York,2996,409,6,10
36,047,117800,"Census Tract 1178, Kings County, New York",1511,241,11,18,Census Tract 1178,Kings County,New York,1892,321,0,11
36,047,118000,"Census Tract 1180, Kings County, New York",0,12,0,12,Census Tract 1180,Kings County,New York,0,11,0,11
36,047,118201,"Census Tract 1182.01, Kings County, New York",3114,426,24,28,Census Tract 1182.01,Kings County,New York,2970,351,5,8
36,047,118202,"Census Tract 1182.02, Kings County, New York",2898,415,59,89,Census Tract 1182.02,Kings County,New York,3279,355,25,26
36,047,118400,"Census Tract 1184, Kings County, New York",5245,568,118,85,Census Tract 1184,Kings County,New York,5361,586,85,68
36,047,118600,"Census Tract 1186, Kings County, New York",3165,461,47,45,Census Tract 1186,Kings County,New York,2694,392,16,20
36,047,118800,"Census Tract 1188, Kings County, New York",3932,539,24,39,Census Tract 1188,Kings County,New York,4760,588,54,66
36,047,119000,"Census Tract 1190, Kings County, New York",2336,292,85,136,Census Tract 1190,Kings County,New York,2709,300,27,25
36,047,119200,"Census Tract 1192, Kings County, New York",3016,554,6,10,Census Tract 1192,Kings County,New York,3028,526,18,28
36,047,119400,"Census Tract 1194, Kings County, New York",3818,473,0,12,Census Tract 1194,Kings County,New York,4248,532,6,9
36,047,119600,"Census Tract 1196, Kings County, New York",5086,586,0,17,Census Tract 1196,Kings County,New York,4925,528,20,31
36,047,119800,"Census Tract 1198, Kings County, New York",3127,478,52,27,Census Tract 1198,Kings County,New York,3376,487,30,26
36,047,120000,"Census Tract 1200, Kings County, New York",2154,317,43,46,Census Tract 1200,Kings County,New York,2576,337,23,27
36,047,120200,"Census Tract 1202, Kings County, New York",1970,329,249,224,Census Tract 1202,Kings County,New York,1924,304,6,9
36,047,120800,"Census Tract 1208, Kings County, New York",8679,659,90,104,Census Tract 1208,Kings County,New York,9566,1135,75,76
36,047,121000,"Census Tract 1210, Kings County, New York",4507,551,0,12,Census Tract 1210,Kings County,New York,4299,553,0,11
36,047,121400,"Census Tract 1214, Kings County, New York",4141,378,0,12,Census Tract 1214,Kings County,New York,4851,441,26,33
36,047,122000,"Census Tract 1220, Kings County, New York",4991,649,66,57,Census Tract 1220,Kings County,New York,6169,700,0,16
36,047,123700,"Census Tract 1237, Kings County, New York",6232,725,62,55,Census Tract 1237,Kings County,New York,6300,743,69,46
36,047,150200,"Census Tract 1502, Kings County, New York",2981,269,531,181,Census Tract 1502,Kings County,New York,2876,278,423,152
36,047,152200,"Census Tract 1522, Kings County, New York",3682,780,98,63,Census Tract 1522,Kings County,New York,3877,302,145,93
36,047,990100,"Census Tract 9901, Kings County, New York",0,12,0,12,Census Tract 9901,Kings County,New York,0,11,0,11
36,047,052800,"Census Tract 528, Kings County, New York",2233,253,80,59,Census Tract 528,Kings County,New York,1868,188,81,50
36,047,052900,"Census Tract 529, Kings County, New York",3876,545,48,66,Census Tract 529,Kings County,New York,3995,458,61,55
36,047,053000,"Census Tract 530, Kings County, New York",3219,418,44,31,Census Tract 530,Kings County,New York,3736,490,56,62
36,047,053100,"Census Tract 531, Kings County, New York",7700,708,10,14,Census Tract 531,Kings County,New York,9068,859,29,47
36,047,053200,"Census Tract 532, Kings County, New York",2695,339,58,49,Census Tract 532,Kings County,New York,2659,200,2,5
36,047,053300,"Census Tract 533, Kings County, New York",7326,714,0,17,Census Tract 533,Kings County,New York,6907,729,0,16
36,047,053400,"Census Tract 534, Kings County, New York",3593,688,110,97,Census Tract 534,Kings County,New York,4400,555,11,19
36,047,053500,"Census Tract 535, Kings County, New York",4373,594,11,17,Census Tract 535,Kings County,New York,4053,521,63,70
36,047,053700,"Census Tract 537, Kings County, New York",3363,366,18,21,Census Tract 537,Kings County,New York,3612,338,5,10
36,047,053800,"Census Tract 538, Kings County, New York",4421,554,139,135,Census Tract 538,Kings County,New York,4414,478,42,48
36,047,053900,"Census Tract 539, Kings County, New York",2968,188,49,60,Census Tract 539,Kings County,New York,2564,178,13,13
36,047,054200,"Census Tract 542, Kings County, New York",4543,531,254,166,Census Tract 542,Kings County,New York,4789,650,85,62
36,047,054300,"Census Tract 543, Kings County, New York",260,143,50,68,Census Tract 543,Kings County,New York,347,119,72,51
36,047,054400,"Census Tract 544, Kings County, New York",3188,386,70,55,Census Tract 544,Kings County,New York,3344,358,35,38
36,047,054500,"Census Tract 545, Kings County, New York",7197,899,14,23,Census Tract 545,Kings County,New York,8252,911,0,16
36,047,054600,"Census Tract 546, Kings County, New York",4167,445,70,57,Census Tract 546,Kings County,New York,4861,449,144,148
36,047,054700,"Census Tract 547, Kings County, New York",5170,582,122,61,Census Tract 547,Kings County,New York,4903,414,44,36
36,047,054800,"Census Tract 548, Kings County, New York",2398,288,311,311,Census Tract 548,Kings County,New York,2068,252,97,50
36,047,054900,"Census Tract 549, Kings County, New York",2997,405,104,52,Census Tract 549,Kings County,New York,3806,317,247,102
36,047,055000,"Census Tract 550, Kings County, New York",3595,337,45,40,Census Tract 550,Kings County,New York,3496,366,16,22
36,047,055100,"Census Tract 551, Kings County, New York",4820,404,349,156,Census Tract 551,Kings County,New York,5728,663,279,145
36,047,055200,"Census Tract 552, Kings County, New York",3219,316,48,39,Census Tract 552,Kings County,New York,3279,283,177,136
36,047,055300,"Census Tract 553, Kings County, New York",2474,297,210,96,Census Tract 553,Kings County,New York,2761,266,212,83
36,047,055400,"Census Tract 554, Kings County, New York",3316,318,82,51,Census Tract 554,Kings County,New York,4492,473,47,43
36,047,055500,"Census Tract 555, Kings County, New York",2836,263,67,39,Census Tract 555,Kings County,New York,6431,320,444,136
36,047,055600,"Census Tract 556, Kings County, New York",3673,409,82,39,Census Tract 556,Kings County,New York,3951,478,98,70
36,047,055700,"Census Tract 557, Kings County, New York",1566,224,226,105,Census Tract 557,Kings County,New York,2214,260,136,69
36,047,055800,"Census Tract 558, Kings County, New York",2170,316,107,56,Census Tract 558,Kings County,New York,2331,278,91,52
36,047,056000,"Census Tract 560, Kings County, New York",3095,420,217,115,Census Tract 560,Kings County,New York,3481,246,68,55
36,047,056100,"Census Tract 561, Kings County, New York",2924,263,258,101,Census Tract 561,Kings County,New York,3348,325,380,138
36,047,056200,"Census Tract 562, Kings County, New York",1801,290,160,101,Census Tract 562,Kings County,New York,1593,218,74,42
36,047,056300,"Census Tract 563, Kings County, New York",4073,420,271,131,Census Tract 563,Kings County,New York,5092,513,261,113
36,047,056400,"Census Tract 564, Kings County, New York",2317,285,104,52,Census Tract 564,Kings County,New York,2600,188,137,58
36,047,056500,"Census Tract 565, Kings County, New York",3019,270,265,157,Census Tract 565,Kings County,New York,3049,313,249,107
36,047,056600,"Census Tract 566, Kings County, New York",2878,350,459,162,Census Tract 566,Kings County,New York,2821,280,298,95
36,047,056800,"Census Tract 568, Kings County, New York",1404,128,422,121,Census Tract 568,Kings County,New York,1453,170,283,101
36,047,056900,"Census Tract 569, Kings County, New York",1490,302,201,99,Census Tract 569,Kings County,New York,1537,148,154,54
36,047,057000,"Census Tract 570, Kings County, New York",3180,268,248,91,Census Tract 570,Kings County,New York,3548,335,385,180
36,047,057100,"Census Tract 571, Kings County, New York",4230,494,445,220,Census Tract 571,Kings County,New York,3800,313,488,153
36,047,057200,"Census Tract 572, Kings County, New York",4710,373,50,52,Census Tract 572,Kings County,New York,5551,493,0,16
36,047,057300,"Census Tract 573, Kings County, New York",2141,261,202,109,Census Tract 573,Kings County,New York,2593,290,271,109
36,047,057400,"Census Tract 574, Kings County, New York",2680,363,89,51,Census Tract 574,Kings County,New York,3211,265,317,185
36,047,057500,"Census Tract 575, Kings County, New York",3770,528,101,72,Census Tract 575,Kings County,New York,3935,448,404,188
36,047,057600,"Census Tract 576, Kings County, New York",3167,307,181,107,Census Tract 576,Kings County,New York,3141,272,166,92
36,047,057800,"Census Tract 578, Kings County, New York",3191,292,137,87,Census Tract 578,Kings County,New York,3478,402,171,106
36,047,057900,"Census Tract 579, Kings County, New York",1038,230,69,31,Census Tract 579,Kings County,New York,1074,141,67,37
36,047,058000,"Census Tract 580, Kings County, New York",3601,458,247,205,Census Tract 580,Kings County,New York,4164,348,206,94
36,047,058200,"Census Tract 582, Kings County, New York",2910,408,248,131,Census Tract 582,Kings County,New York,2812,456,188,117
36,047,058400,"Census Tract 584, Kings County, New York",3447,432,389,222,Census Tract 584,Kings County,New York,3179,396,177,101
36,047,058600,"Census Tract 586, Kings County, New York",2713,331,126,100,Census Tract 586,Kings County,New York,3012,304,41,27
36,047,058800,"Census Tract 588, Kings County, New York",3108,364,165,78,Census Tract 588,Kings County,New York,3728,502,256,150
36,047,058900,"Census Tract 589, Kings County, New York",1744,250,145,80,Census Tract 589,Kings County,New York,1817,153,145,75
36,047,059000,"Census Tract 590, Kings County, New York",1838,297,67,52,Census Tract 590,Kings County,New York,1861,212,90,46
36,047,059100,"Census Tract 591, Kings County, New York",3613,325,433,150,Census Tract 591,Kings County,New York,3998,256,486,157
36,047,059200,"Census Tract 592, Kings County, New York",4243,373,276,176,Census Tract 592,Kings County,New York,4641,396,123,84
36,047,059300,"Census Tract 593, Kings County, New York",1781,307,343,161,Census Tract 593,Kings County,New York,2135,234,153,57
36,047,059401,"Census Tract 594.01, Kings County, New York",6865,577,375,184,Census Tract 594.01,Kings County,New York,8186,802,353,156
36,047,059402,"Census Tract 594.02, Kings County, New York",4520,541,312,132,Census Tract 594.02,Kings County,New York,5179,468,231,116
36,047,059600,"Census Tract 596, Kings County, New York",2138,238,221,148,Census Tract 596,Kings County,New York,2505,280,81,52
36,047,059800,"Census Tract 598, Kings County, New York",3616,463,296,206,Census Tract 598,Kings County,New York,3391,434,216,140
36,047,060000,"Census Tract 600, Kings County, New York",5413,434,263,144,Census Tract 600,Kings County,New York,6572,619,515,236
36,047,060600,"Census Tract 606, Kings County, New York",2655,284,30,47,Census Tract 606,Kings County,New York,2728,263,35,29
36,047,060800,"Census Tract 608, Kings County, New York",2798,305,177,94,Census Tract 608,Kings County,New York,3432,346,163,110
36,047,061002,"Census Tract 610.02, Kings County, New York",4531,469,44,54,Census Tract 610.02,Kings County,New York,4207,431,53,43
36,047,061003,"Census Tract 610.03, Kings County, New York",1336,356,0,12,Census Tract 610.03,Kings County,New York,2079,385,0,11
36,047,061004,"Census Tract 610.04, Kings County, New York",5720,678,170,173,Census Tract 610.04,Kings County,New York,6556,525,91,113
36,047,061200,"Census Tract 612, Kings County, New York",996,191,17,19,Census Tract 612,Kings County,New York,990,139,52,38
36,047,061600,"Census Tract 616, Kings County, New York",1802,276,13,13,Census Tract 616,Kings County,New York,1513,255,110,70
36,047,062000,"Census Tract 620, Kings County, New York",1815,252,86,64,Census Tract 620,Kings County,New York,2112,305,155,76
36,047,062200,"Census Tract 622, Kings County, New York",3370,527,344,144,Census Tract 622,Kings County,New York,2956,387,94,66
36,047,062600,"Census Tract 626, Kings County, New York",2453,416,192,86,Census Tract 626,Kings County,New York,2817,303,339,164
36,047,062800,"Census Tract 628, Kings County, New York",4966,362,1347,354,Census Tract 628,Kings County,New York,5099,418,1283,366
36,047,063200,"Census Tract 632, Kings County, New York",1493,196,284,137,Census Tract 632,Kings County,New York,1588,264,518,194
36,047,063600,"Census Tract 636, Kings County, New York",1220,151,530,160,Census Tract 636,Kings County,New York,1453,135,233,101
